Streamflow (below node or reach listed)
"Scenario: MySimulation13, River: Rio Urubu"
Cubic Meters per Second
"Rio Urubu Nodes and Reaches";"0 \ Headflow";"1 \ BACIA DO URUBU Runoff";"2 \ Reach";"3 \ Withdrawal Node 5";"4 \ Reach";"5 \ D1 Return";"6 \ Reach";"7 \ Withdrawal Node 1";"8 \ Reach";"9 \ D2 Return";"9 \ Foz Rio Urubu Regionalizado 2 (gauge)";"9 \ Foz Urubu REGIONALIZADO (gauge)";"10 \ Reach";"11 \ Rio Duere Inflow";"12 \ Reach";"13 \ Withdrawal Node 6";"14 \ Reach";"15 \ D3 Return";"15 \ FOZ URUBU_TELEMÉTRICA_26798500 (gauge)";"16 \ Reach"
08/11/2018; ;4.24546;4.24546;4.24546;4.24546;4.24546;4.24546;4.24546;4.24546;4.24546;3.62199;3.40316;4.24546;19.8579;19.8579;19.8579;19.8579;19.8579;7.94754;19.8579
09/11/2018; ;4.41237;4.41237;4.41237;4.41237;4.41237;4.41237;4.41237;4.41237;4.41237;4.46804;2.89491;4.41237;20.5853;20.5853;20.5853;20.5853;20.5853;6.76062;20.5853
10/11/2018; ;4.52878;4.52878;4.52878;4.52878;4.52878;4.52878;4.52878;4.52878;4.52878;4.96459;1.07346;4.52878;20.9547;20.9547;20.9547;20.9547;20.9547;2.5069;20.9547
11/11/2018; ;4.55712;4.55712;4.55712;4.55712;4.55712;4.55712;4.55712;4.55712;4.55712;5.44768;3.02836;4.55712;21.5478;21.5478;21.5478;21.5478;21.5478;7.07226;21.5478
12/11/2018; ;4.551;4.551;4.551;4.551;4.551;4.551;4.551;4.551;4.551;5.74161;3.44032;4.551;21.2622;21.2622;21.2622;21.2622;21.2622;8.03433;21.2622
13/11/2018; ;4.56148;4.56148;4.56148;4.56148;4.56148;4.56148;4.56148;4.56148;4.56148;3.43495;2.97667;4.56148;21.3909;21.3909;21.3909;21.3909;21.3909;6.95154;21.3909
14/11/2018; ;4.59354;4.59354;4.59354;4.59354;4.59354;4.59354;4.59354;4.59354;4.59354;3.44329;2.16398;4.59354;21.4715;21.4715;21.4715;21.4715;21.4715;5.05364;21.4715
15/11/2018; ;4.58744;4.58744;4.58744;4.58744;4.58744;4.58744;4.58744;4.58744;4.58744;3.59209;2.02663;4.58744;21.1045;21.1045;21.1045;21.1045;21.1045;4.73286;21.1045
16/11/2018; ;4.56816;4.56816;4.56816;4.56816;4.56816;4.56816;4.56816;4.56816;4.56816;3.72421;3.97995;4.56816;21.1067;21.1067;21.1067;21.1067;21.1067;9.29453;21.1067
17/11/2018; ;5.0426;5.0426;5.0426;5.0426;5.0426;5.0426;5.0426;5.0426;5.0426;3.94949;1.24115;5.0426;21.4904;21.4904;21.4904;21.4904;21.4904;2.89852;21.4904
18/11/2018; ;5.51215;5.51215;5.51215;5.51215;5.51215;5.51215;5.51215;5.51215;5.51215;4.07674;0.72739;5.51215;21.9828;21.9828;21.9828;21.9828;21.9828;1.6987;21.9828
19/11/2018; ;5.44447;5.44447;5.44447;5.44447;5.44447;5.44447;5.44447;5.44447;5.44447;4.19216;1.48262;5.44447;21.6666;21.6666;21.6666;21.6666;21.6666;3.46243;21.6666
20/11/2018; ;5.39084;5.39084;5.39084;5.39084;5.39084;5.39084;5.39084;5.39084;5.39084;4.22971;0.725536;5.39084;21.5078;21.5078;21.5078;21.5078;21.5078;1.69437;21.5078
21/11/2018; ;5.33715;5.33715;5.33715;5.33715;5.33715;5.33715;5.33715;5.33715;5.33715;4.30759;0.744908;5.33715;21.3477;21.3477;21.3477;21.3477;21.3477;1.73962;21.3477
22/11/2018; ;5.32528;5.32528;5.32528;5.32528;5.32528;5.32528;5.32528;5.32528;5.32528;4.37295;0.655575;5.32528;21.255;21.255;21.255;21.255;21.255;1.53099;21.255
23/11/2018; ;5.45456;5.45456;5.45456;5.45456;5.45456;5.45456;5.45456;5.45456;5.45456;4.38338;1.06023;5.45456;22.2653;22.2653;22.2653;22.2653;22.2653;2.476;22.2653
24/11/2018; ;5.52757;5.52757;5.52757;5.52757;5.52757;5.52757;5.52757;5.52757;5.52757;4.51828;1.08266;5.52757;22.5146;22.5146;22.5146;22.5146;22.5146;2.52839;22.5146
25/11/2018; ;5.51809;5.51809;5.51809;5.51809;5.51809;5.51809;5.51809;5.51809;5.51809;4.31454;1.15273;5.51809;22.5244;22.5244;22.5244;22.5244;22.5244;2.69202;22.5244
26/11/2018; ;5.83277;5.83277;5.83277;5.83277;5.83277;5.83277;5.83277;5.83277;5.83277;4.38338;1.05643;5.83277;24.5467;24.5467;24.5467;24.5467;24.5467;2.46713;24.5467
27/11/2018; ;6.25287;6.25287;6.25287;6.25287;6.25287;6.25287;6.25287;6.25287;6.25287;4.52245;1.32679;6.25287;24.6996;24.6996;24.6996;24.6996;24.6996;3.09851;24.6996
28/11/2018; ;6.34402;6.34402;6.34402;6.34402;6.34402;6.34402;6.34402;6.34402;6.34402;4.96677;1.60509;6.34402;24.8245;24.8245;24.8245;24.8245;24.8245;3.74842;24.8245
29/11/2018; ;6.39532;6.39532;6.39532;6.39532;6.39532;6.39532;6.39532;6.39532;6.39532;5.72051;1.77168;6.39532;26.5396;26.5396;26.5396;26.5396;26.5396;4.13748;26.5396
30/11/2018; ;7.0315;7.0315;7.0315;7.0315;7.0315;7.0315;7.0315;7.0315;7.0315;7.12717;1.64484;7.0315;29.4312;29.4312;29.4312;29.4312;29.4312;3.84125;29.4312
01/12/2018; ;8.46208;8.46208;8.46208;8.46208;8.46208;8.46208;8.46208;8.46208;8.46208;8.45595;1.66328;8.46208;38.2718;38.2718;38.2718;38.2718;38.2718;3.88432;38.2718
02/12/2018; ;8.86385;8.86385;8.86385;8.86385;8.86385;8.86385;8.86385;8.86385;8.86385;8.94685;1.64889;8.86385;39.4977;39.4977;39.4977;39.4977;39.4977;3.85072;39.4977
03/12/2018; ;9.32566;9.32566;9.32566;9.32566;9.32566;9.32566;9.32566;9.32566;9.32566;9.36962;1.72948;9.32566;42.4529;42.4529;42.4529;42.4529;42.4529;4.03893;42.4529
04/12/2018; ;10.2057;10.2057;10.2057;10.2057;10.2057;10.2057;10.2057;10.2057;10.2057;9.86261;2.13802;10.2057;46.3005;46.3005;46.3005;46.3005;46.3005;4.99302;46.3005
05/12/2018; ;10.928;10.928;10.928;10.928;10.928;10.928;10.928;10.928;10.928;10.3132;3.06887;10.928;44.9989;44.9989;44.9989;44.9989;44.9989;7.16687;44.9989
06/12/2018; ;11.0859;11.0859;11.0859;11.0859;11.0859;11.0859;11.0859;11.0859;11.0859;10.4738;3.84257;11.0859;44.597;44.597;44.597;44.597;44.597;8.97371;44.597
07/12/2018; ;11.0122;11.0122;11.0122;11.0122;11.0122;11.0122;11.0122;11.0122;11.0122;10.3549;4.5118;11.0122;44.508;44.508;44.508;44.508;44.508;10.5366;44.508
08/12/2018; ;10.9031;10.9031;10.9031;10.9031;10.9031;10.9031;10.9031;10.9031;10.9031;10.6351;5.58192;10.9031;43.8787;43.8787;43.8787;43.8787;43.8787;13.0357;43.8787
09/12/2018; ;11.0639;11.0639;11.0639;11.0639;11.0639;11.0639;11.0639;11.0639;11.0639;12.201;6.61755;11.0639;44.7181;44.7181;44.7181;44.7181;44.7181;15.4542;44.7181
10/12/2018; ;11.4743;11.4743;11.4743;11.4743;11.4743;11.4743;11.4743;11.4743;11.4743;13.6334;7.94007;11.4743;46.3079;46.3079;46.3079;46.3079;46.3079;18.5428;46.3079
11/12/2018; ;11.7044;11.7044;11.7044;11.7044;11.7044;11.7044;11.7044;11.7044;11.7044;14.125;8.9148;11.7044;48.7354;48.7354;48.7354;48.7354;48.7354;20.8191;48.7354
12/12/2018; ;11.7865;11.7865;11.7865;11.7865;11.7865;11.7865;11.3576;11.3576;11.4005;15.5833;9.73947;11.4005;47.8273;47.8273;47.8273;47.8273;47.8273;22.745;47.8273
13/12/2018; ;11.9171;11.9171;11.9171;11.9171;11.9171;11.9171;10.9295;10.9295;11.0282;18.0151;9.78389;11.0282;46.7807;46.7807;46.7807;46.7807;46.7807;22.8487;46.7807
14/12/2018; ;11.9163;11.9163;11.8139;11.8139;11.8242;11.8242;10.9546;10.9546;11.0416;21.3225;10.8246;11.0416;46.0848;46.0848;46.0848;46.0848;46.0848;25.2791;46.0848
15/12/2018; ;11.673;11.673;10.0374;10.0374;10.2009;10.2009;8.44804;8.44804;8.62333;21.6761;11.2397;8.62333;42.9849;42.9849;42.9849;42.9849;42.9849;26.2486;42.9849
16/12/2018; ;11.3777;11.3777;10.7704;10.7704;10.8311;10.8311;9.2188;9.2188;9.38004;24.7753;11.1278;9.38004;43.0206;43.0206;43.0206;43.0206;43.0206;25.9873;43.0206
17/12/2018; ;11.0816;11.0816;10.7048;10.7048;10.7425;10.7425;9.83046;9.83046;9.92167;59.3811;10.0035;9.92167;42.8393;42.8393;42.8393;42.8393;42.8393;23.3616;42.8393
18/12/2018; ;10.794;10.794;10.362;10.362;10.4052;10.4052;8.9156;8.9156;9.06456;59.7691;9.87221;9.06456;41.2804;41.2804;41.2804;41.2804;41.2804;23.055;41.2804
19/12/2018; ;10.5273;10.5273;10.0787;10.0787;10.1236;10.1236;8.47843;8.47843;8.64295;56.9856;9.63358;8.64295;40.2059;40.2059;40.2059;40.2059;40.2059;22.4977;40.2059
20/12/2018; ;10.5147;10.5147;9.82782;9.82782;9.89651;9.89651;8.03746;8.03746;8.22337;51.5572;9.95717;8.22337;39.4597;39.4597;39.4597;39.4597;39.4597;23.2534;39.4597
21/12/2018; ;10.9982;10.9982;10.1389;10.1389;10.2248;10.2248;8.23256;8.23256;8.43178;45.6315;8.67449;8.43178;38.9473;38.9473;38.9473;38.9473;38.9473;20.2579;38.9473
22/12/2018; ;12.2109;12.2109;11.805;11.805;11.8456;11.8456;9.15047;9.15047;9.41998;40.9811;8.51481;9.41998;44.7615;44.7615;44.7615;44.7615;44.7615;19.885;44.7615
23/12/2018; ;13.3519;13.3519;13.3519;13.3519;13.3519;13.3519;12.4823;12.4823;12.5693;38.2671;7.97805;12.5693;42.8385;42.8385;42.8385;42.8385;42.8385;18.6315;42.8385
24/12/2018; ;13.8568;13.8568;13.8568;13.8568;13.8568;13.8568;13.4543;13.4543;13.4945;34.8785;7.46984;13.4945;44.0828;44.0828;44.0828;44.0828;44.0828;17.4446;44.0828
25/12/2018; ;14.3529;14.3529;14.3529;14.3529;14.3529;14.3529;13.8263;13.8263;13.8789;31.0797;7.37189;13.8789;43.9364;43.9364;43.9364;43.9364;43.9364;17.2159;43.9364
26/12/2018; ;15.4524;15.4524;15.4524;15.4524;15.4524;15.4524;13.5286;13.5286;13.721;29.2557;7.30962;13.721;43.5065;43.5065;43.5065;43.5065;43.5065;17.0705;43.5065
27/12/2018; ;18.1994;18.1994;18.1994;18.1994;18.1994;18.1994;17.7065;17.7065;17.7558;26.8366;7.01147;17.7558;50.7362;50.7362;50.7362;50.7362;50.7362;16.3742;50.7362
28/12/2018; ;21.8365;21.8365;21.8303;21.8303;21.8309;21.8309;20.8713;20.8713;20.9672;24.5933;17.3991;20.9672;57.8958;57.8958;57.8958;57.8958;57.8958;40.6329;57.8958
29/12/2018; ;23.5875;23.5875;23.5875;23.5875;23.5875;23.5875;23.5875;23.5875;23.5875;24.9277;17.1269;23.5875;59.944;59.944;59.944;59.944;59.944;39.9972;59.944
30/12/2018; ;23.316;23.316;22.5882;22.5882;22.661;22.661;22.661;22.661;22.661;23.951;16.6636;22.661;59.206;59.206;59.206;59.206;59.206;38.9152;59.206
31/12/2018; ;24.0772;24.0772;24.0618;24.0618;24.0634;24.0634;24.0634;24.0634;24.0634;25.4905;12.8509;24.0634;68.0136;68.0136;68.0136;68.0136;68.0136;30.0113;68.0136
01/01/2019; ;17.9069;17.9069;17.3461;17.3461;17.4022;17.4022;17.4022;17.4022;17.4022;30.1766;13.1986;17.4022;44.0087;44.0087;44.0087;44.0087;44.0087;30.8232;44.0087
02/01/2019; ;17.7819;17.7819;17.7295;17.7295;17.7348;17.7348;17.2741;17.2741;17.3202;34.0374;13.621;17.3202;43.5964;43.5964;43.5964;43.5964;43.5964;31.8098;43.5964
03/01/2019; ;17.467;17.467;17.406;17.406;17.4121;17.4121;16.1859;16.1859;16.3085;35.1372;14.7651;16.3085;42.3796;42.3796;42.3796;42.3796;42.3796;34.4816;42.3796
04/01/2019; ;17.1204;17.1204;17.0035;17.0035;17.0152;17.0152;15.8991;15.8991;16.0107;36.5504;15.8714;16.0107;41.571;41.571;41.571;41.571;41.571;37.0651;41.571
05/01/2019; ;16.8375;16.8375;16.2865;16.2865;16.3416;16.3416;14.0772;14.0772;14.3037;36.2005;16.9391;14.3037;40.541;40.541;40.541;40.541;40.541;39.5585;40.541
06/01/2019; ;16.8209;16.8209;16.0345;16.0345;16.1132;16.1132;13.8087;13.8087;14.0391;34.7843;17.267;14.0391;40.7092;40.7092;40.7092;40.7092;40.7092;40.3244;40.7092
07/01/2019; ;17.0567;17.0567;17.0231;17.0231;17.0264;17.0264;16.2832;16.2832;16.3576;34.8924;17.15;16.3576;42.537;42.537;42.537;42.537;42.537;40.0511;42.537
08/01/2019; ;17.1362;17.1362;17.1362;17.1362;17.1362;17.1362;16.339;16.339;16.4187;33.0272;17.0827;16.4187;44.4824;44.4824;44.4824;44.4824;44.4824;39.8939;44.4824
09/01/2019; ;16.8575;16.8575;16.8561;16.8561;16.8562;16.8562;15.1922;15.1922;15.3586;30.3946;16.9835;15.3586;40.8551;40.8551;40.8551;40.8551;40.8551;39.6623;40.8551
10/01/2019; ;16.7762;16.7762;16.7637;16.7637;16.7649;16.7649;14.5411;14.5411;14.7635;27.9364;16.4545;14.7635;41.8809;41.8809;41.8809;41.8809;41.8809;38.4269;41.8809
11/01/2019; ;16.8399;16.8399;16.794;16.794;16.7986;16.7986;15.9729;15.9729;16.0555;27.5252;15.8411;16.0555;42.2199;42.2199;42.2199;42.2199;42.2199;36.9944;42.2199
12/01/2019; ;16.7153;16.7153;16.1994;16.1994;16.2509;16.2509;14.1476;14.1476;14.3579;24.2272;15.4905;14.3579;41.3942;41.3942;41.3942;41.3942;41.3942;36.1757;41.3942
13/01/2019; ;16.5686;16.5686;15.941;15.941;16.0038;16.0038;13.2569;13.2569;13.5316;23.1102;14.8803;13.5316;38.2874;38.2874;38.2827;38.2827;38.2831;34.7505;38.2831
14/01/2019; ;17.3935;17.3935;17.3847;17.3847;17.3855;17.3855;15.8796;15.8796;16.0302;25.9877;14.357;16.0302;46.3414;46.3414;46.3414;46.3414;46.3414;33.5286;46.3414
15/01/2019; ;18.8468;18.8468;18.502;18.502;18.5365;18.5365;18.0171;18.0171;18.069;26.9557;13.8797;18.069;47.811;47.811;47.2661;47.2661;47.3206;32.4138;47.3206
16/01/2019; ;19.312;19.312;19.312;19.312;19.312;19.312;18.9518;18.9518;18.9878;27.9004;13.0978;18.9878;43.9708;43.9708;43.0998;43.0998;43.1869;30.5878;43.1869
17/01/2019; ;18.9604;18.9604;18.9604;18.9604;18.9604;18.9604;18.0303;18.0303;18.1233;27.5749;12.338;18.1233;43.0218;43.0218;42.0599;42.0599;42.1561;28.8135;42.1561
18/01/2019; ;18.4225;18.4225;18.4225;18.4225;18.4225;18.4225;17.5127;17.5127;17.6037;28.5282;12.822;17.6037;42.0531;42.0531;41.6051;41.6051;41.6499;29.9437;41.6499
19/01/2019; ;17.9978;17.9978;17.7992;17.7992;17.8191;17.8191;15.4898;15.4898;15.7227;27.459;12.9723;15.7227;39.7809;39.7809;38.9692;38.9692;39.0504;30.2948;39.0504
20/01/2019; ;17.7564;17.7564;17.1836;17.1836;17.2408;17.2408;15.0821;15.0821;15.298;29.1255;13.5843;15.298;39.521;39.521;39.521;39.521;39.521;31.724;39.521
21/01/2019; ;17.5696;17.5696;16.9262;16.9262;16.9905;16.9905;15.0047;15.0047;15.2033;28.8454;13.9042;15.2033;39.7582;39.7582;39.7582;39.7582;39.7582;32.4711;39.7582
22/01/2019; ;17.2207;17.2207;16.5731;16.5731;16.6378;16.6378;14.6678;14.6678;14.8648;28.1245;14.1231;14.8648;38.4504;38.4504;38.4504;38.4504;38.4504;32.9824;38.4504
23/01/2019; ;17.04;17.04;15.6221;15.6221;15.7639;15.7639;12.7701;12.7701;13.0695;24.4453;14.0242;13.0695;36.5378;36.5378;36.5378;36.5378;36.5378;32.7513;36.5378
24/01/2019; ;17.7168;17.7168;17.0034;17.0034;17.0748;17.0748;15.2833;15.2833;15.4625;25.5361;14.0902;15.4625;38.3624;38.3624;38.3624;38.3624;38.3624;32.9055;38.3624
25/01/2019; ;18.349;18.349;16.8151;16.8151;16.9685;16.9685;16.057;16.057;16.1482;23.6197;13.6242;16.1482;41.0135;41.0135;40.9602;40.9602;40.9655;31.8171;40.9655
26/01/2019; ;18.5932;18.5932;18.0922;18.0922;18.1423;18.1423;16.8342;16.8342;16.965;20.4779;13.8015;16.965;43.4803;43.4803;42.3491;42.3491;42.4622;32.2312;42.4622
27/01/2019; ;19.3674;19.3674;19.2783;19.2783;19.2872;19.2872;17.5093;17.5093;17.6871;19.0454;14.1693;17.6871;46.2057;46.2057;45.2002;45.2002;45.3008;33.0901;45.3008
28/01/2019; ;19.9356;19.9356;19.9356;19.9356;19.9356;19.9356;19.2981;19.2981;19.3619;19.4217;14.0207;19.3619;47.3794;47.3794;46.6367;46.6367;46.711;32.7431;46.711
29/01/2019; ;19.727;19.727;19.727;19.727;19.727;19.727;18.9172;18.9172;18.9982;19.9044;14.4069;18.9982;43.6056;43.6056;43.6056;43.6056;43.6056;33.6451;43.6056
30/01/2019; ;19.2222;19.2222;19.2222;19.2222;19.2222;19.2222;17.4704;17.4704;17.6456;20.2263;14.5039;17.6456;41.7111;41.7111;41.7111;41.7111;41.7111;33.8717;41.7111
31/01/2019; ;18.6978;18.6978;18.6978;18.6978;18.6978;18.6978;16.3631;16.3631;16.5966;19.434;14.276;16.5966;40.2449;40.2449;40.2436;40.2436;40.2437;33.3395;40.2437
01/02/2019; ;41.8898;41.8898;41.8898;41.8898;41.8898;41.8898;40.3328;40.3328;40.4885;19.6388;14.4485;40.4885;66.0628;66.0628;65.5138;65.5138;65.5687;33.7422;65.5687
02/02/2019; ;41.8075;41.8075;41.8075;41.8075;41.8075;41.8075;40.4814;40.4814;40.614;18.9417;14.8824;40.614;68.0975;68.0975;67.2044;67.2044;67.2937;34.7556;67.2937
03/02/2019; ;41.3088;41.3088;41.3088;41.3088;41.3088;41.3088;39.5756;39.5756;39.7489;17.1791;14.9161;39.7489;63.7129;63.7129;63.0666;63.0666;63.1313;34.8341;63.1313
04/02/2019; ;40.099;40.099;40.099;40.099;40.099;40.099;38.6711;38.6711;38.8139;17.1962;14.9337;38.8139;62.3756;62.3756;62.21;62.21;62.2266;34.8754;62.2266
05/02/2019; ;39.1404;39.1404;39.0792;39.0792;39.0853;39.0853;37.3944;37.3944;37.5635;15.94;14.701;37.5635;61.0992;61.0992;61.0992;61.0992;61.0992;34.3319;61.0992
06/02/2019; ;38.4391;38.4391;38.2715;38.2715;38.2883;38.2883;35.5872;35.5872;35.8573;14.6722;14.1884;35.8573;59.0294;59.0294;59.0294;59.0294;59.0294;33.1348;59.0294
07/02/2019; ;38.4891;38.4891;38.2941;38.2941;38.3136;38.3136;35.0447;35.0447;35.3716;14.0032;12.565;35.3716;61.7707;61.7707;61.7707;61.7707;61.7707;29.3436;61.7707
08/02/2019; ;38.8231;38.8231;38.8231;38.8231;38.8231;38.8231;35.6783;35.6783;35.9928;15.8482;11.3552;35.9928;61.0864;61.0864;60.9819;60.9819;60.9923;26.5182;60.9923
09/02/2019; ;39.3182;39.3182;38.4837;38.4837;38.5671;38.5671;34.9189;34.9189;35.2837;14.9419;10.3163;35.2837;60.2764;60.2764;59.0955;59.0955;59.2136;24.0922;59.2136
10/02/2019; ;40.2476;40.2476;39.7985;39.7985;39.8434;39.8434;36.2266;36.2266;36.5883;17.7143;9.7395;36.5883;61.4561;61.4561;60.2915;60.2915;60.408;22.7451;60.408
11/02/2019; ;40.077;40.077;40.077;40.077;40.077;40.077;37.2082;37.2082;37.4951;21.1823;9.12361;37.4951;63.9573;63.9573;62.9836;62.9836;63.081;21.3067;63.081
12/02/2019; ;38.9462;38.9462;38.6618;38.6618;38.6902;38.6902;35.4821;35.4821;35.8029;22.1748;9.18711;35.8029;61.8349;61.8349;60.8702;60.8702;60.9667;21.455;60.9667
13/02/2019; ;37.8406;37.8406;37.5944;37.5944;37.6191;37.6191;33.8631;33.8631;34.2387;21.7765;9.28233;34.2387;59.8976;59.8976;58.9301;58.9301;59.0268;21.6774;59.0268
14/02/2019; ;37.0302;37.0302;36.8541;36.8541;36.8717;36.8717;33.3709;33.3709;33.721;22.6274;9.64583;33.721;59.3328;59.3328;58.3782;58.3782;58.4736;22.5263;58.4736
15/02/2019; ;36.6525;36.6525;35.7889;35.7889;35.8753;35.8753;32.2739;32.2739;32.6341;20.9374;9.55282;32.6341;58.5738;58.5738;57.6475;57.6475;57.7402;22.3091;57.7402
16/02/2019; ;36.7678;36.7678;35.6674;35.6674;35.7774;35.7774;30.9344;30.9344;31.4187;19.0644;9.3905;31.4187;58.2341;58.2341;57.1051;57.1051;57.218;21.93;57.218
17/02/2019; ;37.7955;37.7955;36.9443;36.9443;37.0294;37.0294;32.2922;32.2922;32.7659;19.0394;9.4983;32.7659;60.0686;60.0686;58.9601;58.9601;59.071;22.1818;59.071
18/02/2019; ;38.2281;38.2281;38.2256;38.2256;38.2258;38.2258;35.1016;35.1016;35.414;25.3242;9.90803;35.414;61.6442;61.6442;60.8543;60.8543;60.9333;23.1386;60.9333
19/02/2019; ;37.5012;37.5012;37.4493;37.4493;37.4545;37.4545;35.2517;35.2517;35.472;28.9888;9.60143;35.472;61.1931;61.1931;61.1931;61.1931;61.1931;22.4226;61.1931
20/02/2019; ;38.4995;38.4995;38.4995;38.4995;38.4995;38.4995;37.7165;37.7165;37.7948;32.2849;8.76725;37.7948;74.1557;74.1557;74.1557;74.1557;74.1557;20.4745;74.1557
21/02/2019; ;40.108;40.108;40.108;40.108;40.108;40.108;39.8937;39.8937;39.9151;36.1435;8.56427;39.9151;65.8384;65.8384;65.8384;65.8384;65.8384;20.0005;65.8384
22/02/2019; ;40.7728;40.7728;40.7614;40.7614;40.7625;40.7625;40.4379;40.4379;40.4703;38.437;8.47242;40.4703;69.365;69.365;69.365;69.365;69.365;19.786;69.365
23/02/2019; ;40.6413;40.6413;39.8236;39.8236;39.9054;39.9054;39.4091;39.4091;39.4587;39.6583;8.7126;39.4587;65.0221;65.0221;65.0221;65.0221;65.0221;20.3469;65.0221
24/02/2019; ;40.1152;40.1152;39.4061;39.4061;39.477;39.477;38.1019;38.1019;38.2394;42.7722;9.09457;38.2394;64.2879;64.2879;64.2879;64.2879;64.2879;21.2389;64.2879
25/02/2019; ;41.836;41.836;41.836;41.836;41.836;41.836;41.6118;41.6118;41.6342;48.4671;9.40203;41.6342;69.3408;69.3408;69.3408;69.3408;69.3408;21.957;69.3408
26/02/2019; ;43.0641;43.0641;43.0641;43.0641;43.0641;43.0641;42.7815;42.7815;42.8098;51.6909;9.65442;42.8098;68.2829;68.2829;68.1793;68.1793;68.1897;22.5464;68.1897
27/02/2019; ;42.1613;42.1613;42.1554;42.1554;42.156;42.156;40.4807;40.4807;40.6482;53.9511;9.81703;40.6482;65.8713;65.8713;65.2903;65.2903;65.3484;22.9261;65.3484
28/02/2019; ;42.9774;42.9774;42.9635;42.9635;42.9649;42.9649;41.3424;41.3424;41.5046;58.839;10.0757;41.5046;78.0888;78.0888;77.7709;77.7709;77.8027;23.5302;77.8027
01/03/2019; ;72.2414;72.2414;72.1388;72.1388;72.1491;72.1491;71.1574;71.1574;71.2565;52.1317;8.81525;71.2565;101.474;101.474;101.474;101.474;101.474;20.5866;101.474
02/03/2019; ;74.495;74.495;73.6274;73.6274;73.7141;73.7141;70.8996;70.8996;71.1811;42.0912;8.41253;71.1811;102.971;102.971;102.971;102.971;102.971;19.6461;102.971
03/03/2019; ;75.852;75.852;75.0677;75.0677;75.1461;75.1461;71.3543;71.3543;71.7335;44.1632;8.66423;71.7335;104.105;104.105;104.105;104.105;104.105;20.2339;104.105
04/03/2019; ;80.3089;80.3089;80.3089;80.3089;80.3089;80.3089;79.1475;79.1475;79.2636;51.117;9.15208;79.2636;121.209;121.209;121.209;121.209;121.209;21.3732;121.209
05/03/2019; ;86.1744;86.1744;86.1744;86.1744;86.1744;86.1744;86.1744;86.1744;86.1744;55.4514;9.94348;86.1744;130.326;130.326;130.326;130.326;130.326;23.2214;130.326
06/03/2019; ;88.3641;88.3641;88.3641;88.3641;88.3641;88.3641;88.3548;88.3548;88.3558;58.1866;10.8636;88.3558;126.54;126.54;126.54;126.54;126.54;25.3702;126.54
07/03/2019; ;88.77;88.77;88.77;88.77;88.77;88.77;88.77;88.77;88.77;60.1595;11.5862;88.77;123.92;123.92;123.92;123.92;123.92;27.0577;123.92
08/03/2019; ;87.5763;87.5763;87.3118;87.3118;87.3382;87.3382;87.2329;87.2329;87.2434;62.2691;12.3206;87.2434;122.145;122.145;122.11;122.11;122.113;28.7727;122.113
09/03/2019; ;86.8873;86.8873;85.2036;85.2036;85.372;85.372;85.0281;85.0281;85.0625;64.0398;13.331;85.0625;122.2;122.2;122.2;122.2;122.2;31.1325;122.2
10/03/2019; ;88.3556;88.3556;87.3548;87.3548;87.4549;87.4549;87.4549;87.4549;87.4549;68.3035;14.6269;87.4549;126.195;126.195;126.195;126.195;126.195;34.1588;126.195
11/03/2019; ;89.6454;89.6454;89.3246;89.3246;89.3567;89.3567;89.1466;89.1466;89.1676;70.6302;15.8421;89.1676;126.133;126.133;126.133;126.133;126.133;36.9966;126.133
12/03/2019; ;88.985;88.985;88.985;88.985;88.985;88.985;87.5352;87.5352;87.6801;71.1694;16.9848;87.6801;125.607;125.607;125.607;125.607;125.607;39.6653;125.607
13/03/2019; ;92.8337;92.8337;92.8337;92.8337;92.8337;92.8337;91.9002;91.9002;91.9936;74.1027;18.4707;91.9936;142.802;142.802;142.802;142.802;142.802;43.1354;142.802
14/03/2019; ;97.4081;97.4081;97.4081;97.4081;97.4081;97.4081;96.6731;96.6731;96.7466;74.1934;19.5821;96.7466;136.182;136.182;136.182;136.182;136.182;45.7309;136.182
15/03/2019; ;95.9201;95.9201;95.9201;95.9201;95.9201;95.9201;94.4573;94.4573;94.6036;72.6097;20.3566;94.6036;133.459;133.459;133.459;133.459;133.459;47.5397;133.459
16/03/2019; ;95.6985;95.6985;95.6985;95.6985;95.6985;95.6985;93.8154;93.8154;94.0037;71.3231;20.6996;94.0037;141.808;141.808;141.808;141.808;141.808;48.3406;141.808
17/03/2019; ;98.1928;98.1928;98.1928;98.1928;98.1928;98.1928;96.3042;96.3042;96.4931;71.6518;21.1851;96.4931;136.967;136.967;136.967;136.967;136.967;49.4743;136.967
18/03/2019; ;97.9735;97.9735;97.9735;97.9735;97.9735;97.9735;96.8899;96.8899;96.9983;71.9994;21.5088;96.9983;137.834;137.834;137.834;137.834;137.834;50.2303;137.834
19/03/2019; ;95.336;95.336;95.336;95.336;95.336;95.336;94.5012;94.5012;94.5847;71.3761;21.5567;94.5847;134.884;134.884;134.884;134.884;134.884;50.3422;134.884
20/03/2019; ;93.4635;93.4635;93.4635;93.4635;93.4635;93.4635;92.6214;92.6214;92.7056;72.5281;21.4394;92.7056;132.754;132.754;132.754;132.754;132.754;50.0684;132.754
21/03/2019; ;96.2394;96.2394;96.2394;96.2394;96.2394;96.2394;95.3888;95.3888;95.4739;74.4074;20.9666;95.4739;144.607;144.607;144.607;144.607;144.607;48.9643;144.607
